"2022","4","11740520",상일동,"01","1층",2429406,173773,198067,46
"2022","4","11740520",상일동,"02","1층외",4295218,63688,106640,14
"2022","4","11740520",상일동,"00",전체층,2864763,148086,176734,60
"2022","4","11110615",종로1·2·3·4가동,"00",전체층,2590817,158327,184235,547
"2022","4","11110615",종로1·2·3·4가동,"02","1층외",1803954,121520,139559,314
"2022","4","11110615",종로1·2·3·4가동,"01","1층",3651224,207930,244442,233
"2022","4","11110630",종로5·6가동,"00",전체층,3831948,250004,288323,311
"2022","4","11110630",종로5·6가동,"02","1층외",3857463,260057,298631,220
"2022","4","11110630",종로5·6가동,"01","1층",3770265,225700,263403,91
"2022","4","11110600",가회동,"02","1층외",1281854,75659,88478,14
"2022","4","11110600",가회동,"00",전체층,2308908,124964,148053,31
"2022","4","11110600",가회동,"01","1층",3154717,165568,197115,17
"2022","4","11140615",신당동,"01","1층",4687248,317698,364571,79
"2022","4","11140615",신당동,"00",전체층,5463320,352196,406829,532
"2022","4","11140615",신당동,"02","1층외",5598662,358212,414199,453
"2022","4","11140625",다산동,"01","1층",2310487,193096,216201,22
"2022","4","11140625",다산동,"00",전체층,2102827,136928,157957,68
"2022","4","11140625",다산동,"02","1층외",2003512,110066,130101,46
"2022","4","11170520",용산2가동,"02","1층외",1837284,69828,88201,26
"2022","4","11170520",용산2가동,"00",전체층,1812727,85790,103917,55
"2022","4","11170520",용산2가동,"01","1층",1790710,100101,118008,29
"2022","4","11170530",남영동,"00",전체층,2289442,140963,163857,73
"2022","4","11170530",남영동,"02","1층외",2480598,147715,172521,32
"2022","4","11170530",남영동,"01","1층",2140248,135693,157096,41
"2022","4","11170570",원효로제2동,"02","1층외",1842072,122529,140949,33
"2022","4","11170570",원효로제2동,"00",전체층,1643122,112158,128590,58
"2022","4","11170570",원효로제2동,"01","1층",1380508,98469,112274,25
"2022","4","11200535",왕십리도선동,"01","1층",2790351,170226,198129,64
"2022","4","11200535",왕십리도선동,"00",전체층,2409111,164141,188232,135
"2022","4","11200535",왕십리도선동,"02","1층외",2065459,158656,179311,71
"2022","4","11200645",옥수동,"01","1층",2693621,171192,198128,9
"2022","4","11200645",옥수동,"00",전체층,3740671,164716,202123,36
"2022","4","11200645",옥수동,"02","1층외",4089688,162557,203454,27
"2022","4","11200720",송정동,"01","1층",1781620,127047,144863,15
"2022","4","11200720",송정동,"00",전체층,2166416,139346,161010,25
"2022","4","11200720",송정동,"02","1층외",2743611,157795,185231,10
"2022","4","11215760",중곡제3동,"00",전체층,2307551,65477,88552,96
"2022","4","11215760",중곡제3동,"01","1층",1679661,80964,97761,60
"2022","4","11215760",중곡제3동,"02","1층외",3354035,39664,73204,36
"2022","4","11230610",답십리제2동,"02","1층외",1827659,51418,69695,56
"2022","4","11230610",답십리제2동,"00",전체층,1575402,69357,85111,115
"2022","4","11230610",답십리제2동,"01","1층",1335972,86383,99743,59
"2022","4","11215860",구의제2동,"00",전체층,1486522,83415,98280,106
"2022","4","11215860",구의제2동,"01","1층",1705638,99267,116323,61
